[2024-06-22 16:01:42.441] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:02:06.947] [info]  	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:02:06.947] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:02:06.947] [info]  	at com.moonsworth.lunar.genesis.IOCOHCCRCOHRICRRHOOICHIHO.RHOCIORRHROCOHOOCRHHRRHCI(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:02:06.947] [info]  	at com.moonsworth.lunar.genesis.Genesis.run(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:02:06.947] [info]  	at com.moonsworth.lunar.genesis.Genesis.main(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:02:07.098] [info]  [16:02:07] [Render thread/WARN]: Entity RemotePlayer['Goripe'/1003867, l='ClientLevel', x=744.82, y=58.00, z=19.71] does not have attribute null
[2024-06-22 16:02:07.247] [info]  [16:02:07] [Render thread/WARN]: Entity RemotePlayer['FromDrakeNeo'/1065582, l='ClientLevel', x=759.22, y=58.59, z=-23.69] does not have attribute null
[2024-06-22 16:02:07.348] [info]  [16:02:07] [Render thread/INFO]: [System] [CHAT]  Yuvi: yo
[2024-06-22 16:02:07.788] [info]  [16:02:07] [Render thread/WARN]: Entity RemotePlayer['Goripe'/1003867, l='ClientLevel', x=745.23, y=58.96, z=20.16] does not have attribute null
[2024-06-22 16:02:07.888] [info]  [16:02:07] [Render thread/WARN]: Entity RemotePlayer['Keshiez'/1102708, l='ClientLevel', x=716.29, y=58.00, z=20.26] does not have attribute null
[2024-06-22 16:02:07.898] [info]  [16:02:07] [Render thread/WARN]: Entity RemotePlayer['KyotoLol'/1096249, l='ClientLevel', x=725.27, y=59.45, z=15.09] does not have attribute null
[2024-06-22 16:02:07.999] [info]  [16:02:07] [Render thread/WARN]: Entity RemotePlayer['Intsb'/1084022, l='ClientLevel', x=745.82, y=59.14, z=20.63] does not have attribute null
[2024-06-22 16:02:08.696] [info]  [16:02:08] [Render thread/INFO]: [System] [CHAT]  The_DeathSinger: I ESCAPED
[2024-06-22 16:02:08.851] [info]  [16:02:08] [Render thread/WARN]: Entity RemotePlayer['_GodHaru'/1087212, l='ClientLevel', x=732.31, y=77.02, z=-20.74] does not have attribute null
[2024-06-22 16:02:08.906] [info]  [16:02:08] [Render thread/INFO]: [System] [CHAT] (⚔) Junx_Jzxx was shot by a KINGEYE.
[2024-06-22 16:02:08.907] [info]  [16:02:08] [Render thread/WARN]: Entity RemotePlayer['Bowjustkid'/1070564, l='ClientLevel', x=752.06, y=59.04, z=14.91] does not have attribute null
[2024-06-22 16:02:08.915] [info]  [16:02:08] [Render thread/WARN]: Entity RemotePlayer['FromDrakeNeo'/1065582, l='ClientLevel', x=760.63, y=58.00, z=-23.76] does not have attribute null
[2024-06-22 16:02:09.506] [info]  [16:02:09] [Render thread/WARN]: Entity RemotePlayer['Ra1zennnn'/1029296, l='ClientLevel', x=764.85, y=58.00, z=15.03] does not have attribute null
[2024-06-22 16:02:09.552] [info]  [16:02:09] [Render thread/WARN]: Entity RemotePlayer['KyotoLol'/1096249, l='ClientLevel', x=728.36, y=58.00, z=13.84] does not have attribute null
[2024-06-22 16:02:09.642] [info]  [16:02:09] [Render thread/WARN]: Entity RemotePlayer['_GodHaru'/1087212, l='ClientLevel', x=733.14, y=76.83, z=-17.25] does not have attribute null
[2024-06-22 16:02:09.843] [info]  [16:02:09] [Render thread/ERROR]: Error executing task on Client
[2024-06-22 16:02:09.843] [info]  java.lang.IllegalStateException: Player is either on another team or not on any team. Cannot remove from team 'collideRule_5595'.
[2024-06-22 16:02:09.844] [info]  	at Genesis/net.minecraft.world.scores.Scoreboard.removePlayerFromTeam(SourceFile:228) ~[?:?]
[2024-06-22 16:02:09.844] [info]  	at Genesis/net.minecraft.client.multiplayer.ClientPacketListener.handleSetPlayerTeamPacket(SourceFile:2325) ~[?:?]
[2024-06-22 16:02:09.844] [info]  	at Genesis/net.minecraft.network.protocol.game.ClientboundSetPlayerTeamPacket.handle(SourceFile:129) ~[?:?]
[2024-06-22 16:02:09.844] [info]  	at Genesis/net.minecraft.network.protocol.game.ClientboundSetPlayerTeamPacket.handle(SourceFile:14) ~[?:?]
[2024-06-22 16:02:09.845] [info]  	at Genesis/net.minecraft.network.protocol.PacketUtils.lambda$ensureRunningOnSameThread$0(SourceFile:22) ~[?:?]
[2024-06-22 16:02:09.845] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.doRunTask(SourceFile:156) [?:?]
[2024-06-22 16:02:09.845] [info]  	at Genesis/net.minecraft.util.thread.ReentrantBlockableEventLoop.doRunTask(SourceFile:23) [?:?]
[2024-06-22 16:02:09.845] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.pollTask(SourceFile:130) [?:?]
[2024-06-22 16:02:09.845] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.runAllTasks(SourceFile:115) [?:?]
[2024-06-22 16:02:09.846] [info]  	at Genesis/net.minecraft.client.Minecraft.runTick(SourceFile:1175) [?:?]
[2024-06-22 16:02:09.846] [info]  	at Genesis/net.minecraft.client.Minecraft.run(SourceFile:802) [?:?]
[2024-06-22 16:02:09.846] [info]  	at Genesis/net.minecraft.client.main.Main.main(SourceFile:250) [?:?]
[2024-06-22 16:02:09.846] [info]  	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:02:09.846] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:02:09.847] [info]  	at com.moonsworth.lunar.genesis.ClientGameBootstrap.apply(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:02:09.847] [info]  	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:02:09.847] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:02:09.847] [info]  	at com.moonsworth.lunar.genesis.IOCOHCCRCOHRICRRHOOICHIHO.RHOCIORRHROCOHOOCRHHRRHCI(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:02:09.847] [info]  	at com.moonsworth.lunar.genesis.Genesis.run(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:02:09.848] [info]  	at com.moonsworth.lunar.genesis.Genesis.main(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:02:09.848] [info]  [16:02:09] [Render thread/WARN]: Entity RemotePlayer['Goripe'/1003867, l='ClientLevel', x=751.30, y=58.80, z=25.23] does not have attribute null
[2024-06-22 16:02:09.907] [info]  [16:02:09] [Render thread/INFO]: [System] [CHAT] (⚔) unsxye killed ItsLongPvP
[2024-06-22 16:02:09.998] [info]  [16:02:09] [Render thread/WARN]: Entity RemotePlayer['Goripe'/1003867, l='ClientLevel', x=751.97, y=58.42, z=25.86] does not have attribute null
[2024-06-22 16:02:10.098] [info]  [16:02:10] [Render thread/WARN]: Entity RemotePlayer['Intsb'/1084022, l='ClientLevel', x=752.60, y=58.00, z=26.20] does not have attribute null
[2024-06-22 16:02:10.099] [info]  [16:02:10] [Render thread/WARN]: Entity RemotePlayer['Bowjustkid'/1070564, l='ClientLevel', x=747.96, y=58.52, z=15.88] does not have attribute null
[2024-06-22 16:02:10.354] [info]  [16:02:10] [Render thread/WARN]: Entity RemotePlayer['LUITIFER168'/1100113, l='ClientLevel', x=732.44, y=58.00, z=31.10] does not have attribute null
[2024-06-22 16:02:10.355] [info]  [16:02:10] [Render thread/WARN]: Entity RemotePlayer['FromDrakeNeo'/1065582, l='ClientLevel', x=760.70, y=58.00, z=-23.59] does not have attribute null
[2024-06-22 16:02:10.542] [info]  [16:02:10] [Render thread/WARN]: Entity RemotePlayer['FromDrakeNeo'/1065582, l='ClientLevel', x=760.70, y=58.53, z=-23.45] does not have attribute null
[2024-06-22 16:02:10.688] [info]  [16:02:10] [Render thread/WARN]: Entity RemotePlayer['ohyes'/1023838, l='ClientLevel', x=764.30, y=59.25, z=23.75] does not have attribute null
[2024-06-22 16:02:10.845] [info]  [16:02:10] [Render thread/WARN]: Entity RemotePlayer['AK1Roo_'/892403, l='ClientLevel', x=758.48, y=58.00, z=28.69] does not have attribute null
[2024-06-22 16:02:11.146] [info]  [16:02:11] [Render thread/WARN]: Entity RemotePlayer['SastrajaChhea'/1093273, l='ClientLevel', x=761.17, y=58.50, z=29.27] does not have attribute null
[2024-06-22 16:02:11.247] [info]  [16:02:11] [Render thread/WARN]: Entity RemotePlayer['ichikawa01'/1029496, l='ClientLevel', x=751.29, y=58.00, z=17.62] does not have attribute null
[2024-06-22 16:02:11.558] [info]  [16:02:11] [Render thread/WARN]: Entity RemotePlayer['FromDrakeNeo'/1065582, l='ClientLevel', x=760.70, y=58.00, z=-23.58] does not have attribute null
[2024-06-22 16:02:11.842] [info]  [16:02:11] [Render thread/WARN]: Entity RemotePlayer['_GodHaru'/1087212, l='ClientLevel', x=737.21, y=71.00, z=-9.17] does not have attribute null
[2024-06-22 16:02:11.842] [info]  [16:02:11] [Render thread/WARN]: Entity RemotePlayer['Windxq'/1089952, l='ClientLevel', x=730.18, y=58.46, z=14.20] does not have attribute null
[2024-06-22 16:02:11.943] [info]  [16:02:11] [Render thread/WARN]: Entity RemotePlayer['SastrajaChhea'/1093273, l='ClientLevel', x=760.76, y=58.46, z=28.84] does not have attribute null
[2024-06-22 16:02:12.190] [info]  [16:02:12] [Render thread/WARN]: Entity RemotePlayer['FromDrakeNeo'/1065582, l='ClientLevel', x=760.70, y=58.16, z=-23.33] does not have attribute null
[2024-06-22 16:02:12.475] [info]  [16:02:12] [Render thread/WARN]: Entity RemotePlayer['Intsb'/1084022, l='ClientLevel', x=755.45, y=58.00, z=25.99] does not have attribute null
[2024-06-22 16:02:12.640] [info]  [16:02:12] [Render thread/WARN]: Entity RemotePlayer['KyotoLol'/1096249, l='ClientLevel', x=729.26, y=58.51, z=15.47] does not have attribute null
[2024-06-22 16:02:12.853] [info]  [16:02:12] [Render thread/WARN]: Entity RemotePlayer['ichikawa01'/1029496, l='ClientLevel', x=752.61, y=59.54, z=14.86] does not have attribute null
[2024-06-22 16:02:12.899] [info]  [16:02:12] [Render thread/ERROR]: Error executing task on Client
[2024-06-22 16:02:12.899] [info]  java.lang.IllegalStateException: Player is either on another team or not on any team. Cannot remove from team 'pd-ghosts'.
[2024-06-22 16:02:12.899] [info]  	at Genesis/net.minecraft.world.scores.Scoreboard.removePlayerFromTeam(SourceFile:228) ~[?:?]
[2024-06-22 16:02:12.900] [info]  	at Genesis/net.minecraft.client.multiplayer.ClientPacketListener.handleSetPlayerTeamPacket(SourceFile:2325) ~[?:?]
[2024-06-22 16:02:12.900] [info]  	at Genesis/net.minecraft.network.protocol.game.ClientboundSetPlayerTeamPacket.handle(SourceFile:129) ~[?:?]
[2024-06-22 16:02:12.900] [info]  	at Genesis/net.minecraft.network.protocol.game.ClientboundSetPlayerTeamPacket.handle(SourceFile:14) ~[?:?]
[2024-06-22 16:02:12.900] [info]  	at Genesis/net.minecraft.network.protocol.PacketUtils.lambda$ensureRunningOnSameThread$0(SourceFile:22) ~[?:?]
[2024-06-22 16:02:12.900] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.doRunTask(SourceFile:156) [?:?]
[2024-06-22 16:02:12.901] [info]  	at Genesis/net.minecraft.util.thread.ReentrantBlockableEventLoop.doRunTask(SourceFile:23) [?:?]
[2024-06-22 16:02:12.901] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.pollTask(SourceFile:130) [?:?]
[2024-06-22 16:02:12.901] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.runAllTasks(SourceFile:115) [?:?]
[2024-06-22 16:02:12.901] [info]  	at Genesis/net.minecraft.client.Minecraft.runTick(SourceFile:1175) [?:?]
[2024-06-22 16:02:12.901] [info]  	at Genesis/net.minecraft.client.Minecraft.run(SourceFile:802) [?:?]
[2024-06-22 16:02:12.902] [info]  	at Genesis/net.minecraft.client.main.Main.main(SourceFile:250) [?:?]
[2024-06-22 16:02:12.902] [info]  	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:02:12.902] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:02:12.902] [info]  	at com.moonsworth.lunar.genesis.ClientGameBootstrap.apply(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:02:12.902] [info]  	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:02:12.903] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:02:12.903] [info]  	at com.moonsworth.lunar.genesis.IOCOHCCRCOHRICRRHOOICHIHO.RHOCIORRHROCOHOOCRHHRRHCI(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:02:12.903] [info]  	at com.moonsworth.lunar.genesis.Genesis.run(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:02:12.903] [info]  	at com.moonsworth.lunar.genesis.Genesis.main(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:02:13.348] [info]  [16:02:13] [Render thread/WARN]: Entity RemotePlayer['FromDrakeNeo'/1065582, l='ClientLevel', x=760.68, y=58.01, z=-23.52] does not have attribute null
[2024-06-22 16:02:13.394] [info]  [16:02:13] [Render thread/WARN]: Entity RemotePlayer['_GodHaru'/1087212, l='ClientLevel', x=738.66, y=72.04, z=-10.70] does not have attribute null
[2024-06-22 16:02:13.494] [info]  [16:02:13] [Render thread/WARN]: Entity RemotePlayer['ohyes'/1023838, l='ClientLevel', x=752.02, y=59.06, z=16.54] does not have attribute null
[2024-06-22 16:02:13.595] [info]  [16:02:13] [Render thread/WARN]: Entity RemotePlayer['Goripe'/1003867, l='ClientLevel', x=753.21, y=58.00, z=25.72] does not have attribute null
[2024-06-22 16:02:13.641] [info]  [16:02:13] [Render thread/WARN]: Entity RemotePlayer['SastrajaChhea'/1093273, l='ClientLevel', x=759.14, y=58.89, z=26.83] does not have attribute null
[2024-06-22 16:02:13.741] [info]  [16:02:13] [Render thread/WARN]: Entity RemotePlayer['_MaGod'/1076091, l='ClientLevel', x=747.80, y=58.00, z=18.14] does not have attribute null
[2024-06-22 16:02:13.963] [info]  [16:02:13] [Render thread/INFO]: [System] [CHAT]  DMaxwell: gg
[2024-06-22 16:02:14.193] [info]  [16:02:14] [Render thread/WARN]: Entity RemotePlayer['domcaninvisble3'/697276, l='ClientLevel', x=730.39, y=58.00, z=38.75] does not have attribute null
[2024-06-22 16:02:14.347] [info]  [16:02:14] [Render thread/WARN]: Entity RemotePlayer['SastrajaChhea'/1093273, l='ClientLevel', x=758.74, y=58.54, z=26.32] does not have attribute null
[2024-06-22 16:02:14.604] [info]  [16:02:14] [Render thread/INFO]: [System] [CHAT]  NotATryhard: close
[2024-06-22 16:02:14.795] [info]  [16:02:14] [Render thread/WARN]: Entity RemotePlayer['glory590pro'/1103319, l='ClientLevel', x=712.76, y=58.00, z=15.53] does not have attribute null
[2024-06-22 16:02:14.804] [info]  [16:02:14] [Render thread/WARN]: Entity RemotePlayer['glory590pro'/1103319, l='ClientLevel', x=712.76, y=58.00, z=15.53] does not have attribute null
[2024-06-22 16:02:15.070] [info]  [16:02:15] [Render thread/WARN]: Entity RemotePlayer['_Crypreereturn'/1103433, l='ClientLevel', x=712.76, y=58.00, z=15.53] does not have attribute null
[2024-06-22 16:02:15.070] [info]  [16:02:15] [Render thread/WARN]: Entity RemotePlayer['_Crypreereturn'/1103433, l='ClientLevel', x=712.76, y=58.00, z=15.53] does not have attribute null
[2024-06-22 16:02:15.252] [info]  [16:02:15] [Render thread/WARN]: Entity RemotePlayer['Goripe'/1003867, l='ClientLevel', x=754.61, y=58.00, z=23.59] does not have attribute null
[2024-06-22 16:02:15.353] [info]  [16:02:15] [Render thread/WARN]: Entity RemotePlayer['Bowjustkid'/1070564, l='ClientLevel', x=754.40, y=58.60, z=24.62] does not have attribute null
[2024-06-22 16:02:15.399] [info]  [16:02:15] [Render thread/WARN]: Entity RemotePlayer['SazokiXXxXX46'/1052170, l='ClientLevel', x=752.13, y=58.40, z=22.63] does not have attribute null
[2024-06-22 16:02:15.546] [info]  [16:02:15] [Render thread/WARN]: Entity RemotePlayer['AK1Roo_'/892403, l='ClientLevel', x=759.36, y=58.91, z=26.44] does not have attribute null
[2024-06-22 16:02:16.884] [info]  [16:02:16] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=737.26, y=72.17, z=-10.70] does not have attribute null
[2024-06-22 16:02:16.903] [info]  [16:02:16] [Render thread/WARN]: Entity RemotePlayer['SazokiXXxXX46'/1052170, l='ClientLevel', x=752.36, y=59.11, z=22.61] does not have attribute null
[2024-06-22 16:02:16.985] [info]  [16:02:16] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=737.44, y=72.58, z=-10.45] does not have attribute null
[2024-06-22 16:02:16.994] [info]  [16:02:16] [Render thread/WARN]: Entity RemotePlayer['Bowjustkid'/1070564, l='ClientLevel', x=753.81, y=58.38, z=28.09] does not have attribute null
[2024-06-22 16:02:17.058] [info]  [16:02:17] [Render thread/WARN]: Entity RemotePlayer['ItzNinja'/1053547, l='ClientLevel', x=753.40, y=58.60, z=22.09] does not have attribute null
[2024-06-22 16:02:17.103] [info]  [16:02:17] [Render thread/WARN]: Entity RemotePlayer['domcaninvisble3'/697276, l='ClientLevel', x=737.63, y=59.14, z=26.07] does not have attribute null
[2024-06-22 16:02:17.350] [info]  [16:02:17] [Render thread/ERROR]: Error executing task on Client
[2024-06-22 16:02:17.351] [info]  java.lang.IllegalStateException: Player is either on another team or not on any team. Cannot remove from team 'pd-ghosts'.
[2024-06-22 16:02:17.351] [info]  	at Genesis/net.minecraft.world.scores.Scoreboard.removePlayerFromTeam(SourceFile:228) ~[?:?]
[2024-06-22 16:02:17.351] [info]  	at Genesis/net.minecraft.client.multiplayer.ClientPacketListener.handleSetPlayerTeamPacket(SourceFile:2325) ~[?:?]
[2024-06-22 16:02:17.351] [info]  	at Genesis/net.minecraft.network.protocol.game.ClientboundSetPlayerTeamPacket.handle(SourceFile:129) ~[?:?]
[2024-06-22 16:02:17.352] [info]  	at Genesis/net.minecraft.network.protocol.game.ClientboundSetPlayerTeamPacket.handle(SourceFile:14) ~[?:?]
[2024-06-22 16:02:17.352] [info]  	at Genesis/net.minecraft.network.protocol.PacketUtils.lambda$ensureRunningOnSameThread$0(SourceFile:22) ~[?:?]
[2024-06-22 16:02:17.352] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.doRunTask(SourceFile:156) [?:?]
[2024-06-22 16:02:17.352] [info]  	at Genesis/net.minecraft.util.thread.ReentrantBlockableEventLoop.doRunTask(SourceFile:23) [?:?]
[2024-06-22 16:02:17.353] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.pollTask(SourceFile:130) [?:?]
[2024-06-22 16:02:17.353] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.runAllTasks(SourceFile:115) [?:?]
[2024-06-22 16:02:17.353] [info]  	at Genesis/net.minecraft.client.Minecraft.runTick(SourceFile:1175) [?:?]
[2024-06-22 16:02:17.353] [info]  	at Genesis/net.minecraft.client.Minecraft.run(SourceFile:802) [?:?]
[2024-06-22 16:02:17.353] [info]  	at Genesis/net.minecraft.client.main.Main.main(SourceFile:250) [?:?]
[2024-06-22 16:02:17.354] [info]  	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:02:17.354] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:02:17.354] [info]  	at com.moonsworth.lunar.genesis.ClientGameBootstrap.apply(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:02:17.354] [info]  	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:02:17.354] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:02:17.354] [info]  	at com.moonsworth.lunar.genesis.IOCOHCCRCOHRICRRHOOICHIHO.RHOCIORRHROCOHOOCRHHRRHCI(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
